the_geom,Longitude,Latitude,Agent Key,key,Name,Address,City,State,Zip,Outlet Type,Status,Phone,Directions,GlobalID,ObjectID
POINT (-75.705742101807 40.680083261967),-75.7057421,40.68008326,516,"1,071",PLAZA HARDWARE,6344 RT 309,NEW TRIPOLI,PA,18066,D,-1,6102982311,"http://maps.google.com/maps?q=40.68008326,-75.7057421",{B15C8D20-BE15-4BD7-A057-16D8607C2CDF},"16,459"
POINT (-75.523048505608 40.198939945687),-75.52304851,40.19893995,,,AAA EAST CENTRAL ROYERSFRD,70 BUCKWALTER RD,ROYERSFORD,PA,19468-1846,F,-1,6103236300,"http://maps.google.com/maps?q=40.19893995,-75.52304851",{6D001526-B0D3-49F5-9DF1-EC2312A911ED},"20,701"
POINT (-75.663676927356 40.233374674166),-75.66367693,40.23337467,697,712,DICKS SPORTING GOODS 229,351 W SCHUYLKILL ROAD,POTTSTOWN,PA,19465,D,-1,6103237100,"http://maps.google.com/maps?q=40.23337467,-75.66367693",{0F4696F4-673F-49FF-9C78-23698FD751CD},"16,530"
POINT (-75.665731562158 40.2553030627),-75.66573156,40.25530306,50,197,WAL MART 2263,233 SHOEMAKER RD,POTTSTOWN,PA,19464,D,-1,6103273201,"http://maps.google.com/maps?q=40.25530306,-75.66573156",{00C46C67-78F2-4ED4-AEE5-BE429E70D156},"16,246"
POINT (-75.286364739699 40.656477888984),-75.28636474,40.65647789,697,724,DICKS SPORTING GOODS 230,4423 BIRKLAND PLACE,EASTON,PA,18045,D,-1,6103300383,"http://maps.google.com/maps?q=40.65647789,-75.28636474",{5D6A39F1-9462-4CC3-954A-E0FF8CEE4CA9},"16,514"
POINT (-75.608862698001 39.95775975385),-75.6088627,39.95775975,180,659,CHESTER COUNTY TREASURER,313 WEST MARKET ST STE 3202,WEST CHESTER,PA,19382,D,-1,6103446357,"http://maps.google.com/maps?q=39.95775975,-75.6088627",{C20DA8E0-1B85-4A21-B394-19DBCEDE580D},"16,340"
POINT (-75.628196438972 40.352811949307),-75.62819644,40.35281195,50,303,WAL MART 5239,567 ROUTE 100 NORTH,BECHTELSVILLE,PA,19505,D,-1,6103671005,"http://maps.google.com/maps?q=40.35281195,-75.62819644",{05CA6680-4A7D-4AE2-B6BD-D5F40388503C},"16,165"
POINT (-75.985984777889 40.358971703065),-75.98598478,40.3589717,697,735,DICKS SPORTING GOODS 23,2767 PAPER MILL RD SPACE  F,READING,PA,19610,D,-1,6103737366,"http://maps.google.com/maps?q=40.3589717,-75.98598478",{52AFA28F-2C17-4F33-9242-408595E1A5A4},"16,531"
POINT (-75.976142644295 40.342971882093),-75.97614264,40.34297188,50,135,WAL MART 1670,1135 BERKSHIRE BLVD,READING,PA,19610,D,-1,6103765848,"http://maps.google.com/maps?q=40.34297188,-75.97614264",{9097CE78-51E5-438A-B0E7-2DD90197B69C},"16,249"
POINT (-75.479451426018 40.571780086449),-75.47945143,40.57178009,,,AAA EAST CENTRAL ALLENTOWN,2072 DOWNYFLAKE LN,ALLENTOWN,PA,18103-4779,F,-1,6104345141,"http://maps.google.com/maps?q=40.57178009,-75.47945143",{D9293ADE-0E5C-4E79-943C-F5BA1797379A},"20,699"
POINT (-75.689853248135 39.858885921693),-75.68985325,39.85888592,50,263,WAL MART 3541,516 SCHOOL HOUSE ROAD,KENNETT SQUARE,PA,19348,D,-1,6104442268,"http://maps.google.com/maps?q=39.85888592,-75.68985325",{5B1E9A89-61C3-4B60-BDF5-1F63433BCA0C},"16,215"
POINT (-75.34152623259 39.854102250743),-75.34152623,39.85410225,50,251,WAL MART 2830,1570 EDDYSTONE CROSSING,CRUM LYNNE,PA,19022,D,-1,6104471860,"http://maps.google.com/maps?q=39.85410225,-75.34152623",{7D4C76D3-4186-4976-BACD-6B75EBE2890F},"16,183"
POINT (-75.688528216921 40.078699337153),-75.68852822,40.07869934,286,817,GORDONS SPORTS SUPPLY,129 POTTSTOWN PK,UWCHLAND,PA,19480,D,-1,6104585153,"http://maps.google.com/maps?q=40.07869934,-75.68852822",{88E230D4-9F1D-462A-87DA-49724DA0FFF8},"16,384"
POINT (-75.428376595731 39.880410481561),-75.4283766,39.88041048,,"1,154",SNYDER’S ACE HARDWARE,5400 PENNELL RD,MEDIA,PA,19063,D,-1,6104590221,"http://maps.google.com/maps?q=39.88041048,-75.4283766",{ACB470E2-FAE3-44B4-8585-C9EFE77ED692},"18,081"
POINT (-75.538945907648 39.85259744185),-75.53894591,39.85259744,931,"1,714",TARGET MASTER,255 WILMINGTON W CHESTER PK,CHADDS FORD,PA,19317,G,-1,6104595400,"http://maps.google.com/maps?q=39.85259744,-75.53894591",{B142723C-C5D1-463A-BFCA-B8FD0E052298},"16,610"
POINT (-75.924390028837 40.336218371676),-75.92439003,40.33621837,117,568,BERKS COUNTY TREASURER,633 COURT ST 2ND FL,READING,PA,19601,D,-1,6104786640,"http://maps.google.com/maps?q=40.33621837,-75.92439003",{AF84083D-1F8F-46F6-A2E1-4D450D300B20},"16,312"
POINT (-76.068591892191 40.518996455156),-76.06859189,40.51899646,"1,076","2,030",MOUNTAIN VIEW SUPPLY,5104 OLD ROUTE 22,HAMBURG,PA,19526,D,-1,6104881025,"http://maps.google.com/maps?q=40.51899646,-76.06859189",{61826DF5-C11F-4B8C-AFF7-8C6E6B72B3CE},"16,633"
POINT (-75.448964187209 39.852007694419),-75.44896419,39.85200769,50,257,WAL MART 3252,605 CONCHESTER HWY,BOOTHWYN,PA,19061,D,-1,6104942535,"http://maps.google.com/maps?q=39.85200769,-75.44896419",{65D9BD0D-1AC3-4458-85AB-07935C1C170C},"16,226"
POINT (-75.680464316399 40.017795973727),-75.68046432,40.01779597,697,711,DICKS SPORTING GOODS 83,1026 E LANCASTER AVE,DOWNINGTOWN,PA,19335,D,-1,6105185200,"http://maps.google.com/maps?q=40.01779597,-75.68046432",{6B970FCC-FDF6-4C3F-84F0-D41925BE21AE},"16,513"
POINT (-75.581349277142 40.553042782782),-75.58134928,40.55304278,50,243,WAL MART 2641,1091 MILLCREEK ROAD,ALLENTOWN,PA,18106,D,-1,6105301400,"http://maps.google.com/maps?q=40.55304278,-75.58134928",{2D9BF661-FDF7-4E2E-9E3C-09E1F53ECAF5},"16,162"
POINT (-75.216762168355 40.687098520006),-75.21676217,40.68709852,474,"1,019",NORTHAMPTON COUNTY TREASURER,669 WASHINGTON ST,EASTON,PA,18042,D,-1,6105593116,"http://maps.google.com/maps?q=40.68709852,-75.21676217",{3A52AA34-84B7-4D20-A912-4BA9E77DE47E},"16,447"
POINT (-75.840308794425 40.296454190006),-75.84030879,40.29645419,50,143,WAL MART 1777,5900 PERKIOMEN AVE,READING,PA,19606,D,-1,6105820505,"http://maps.google.com/maps?q=40.29645419,-75.84030879",{72FF34D9-6750-40A4-AEBF-54DA013F9FE9},"16,250"
POINT (-75.293992776748 39.904266573787),-75.29399278,39.90426657,50,115,WAL MART 5495,50 NORTH MACDADE BLVD,GLENOLDEN,PA,19036,D,-1,6105832682,"http://maps.google.com/maps?q=39.90426657,-75.29399278",{DE17E697-1FC2-4790-BD81-87265605D934},"16,199"
POINT (-75.178340455593 40.879480792696),-75.17834046,40.87948079,917,"1,699",JEWELL'S,251 E CENTRAL AVE,BANGOR,PA,18013,G,-1,6105889072,"http://maps.google.com/maps?q=40.87948079,-75.17834046",{65C062D5-F09E-4EF9-A8E1-9F3DFEE3DF19},"16,600"
POINT (-75.992068873272 39.965119246823),-75.99206887,39.96511925,"1,113","1,926",DUTCH WAY TRUE VALUE,107 PINE CREEK DR,GAP,PA,17527,D,-1,6105932400,"http://maps.google.com/maps?q=39.96511925,-75.99206887",{B4ECF0A5-F8D4-464C-BBB9-D1E28EFFE596},"16,676"
POINT (-75.354212004776 39.937404706695),-75.354212,39.93740471,50,"1,905",WAL MART 5881,400 S. STATE ROAD,SPRINGFIELD,PA,19064,D,-1,6106053154,"http://maps.google.com/maps?q=39.93740471,-75.354212",{4DB5EC48-BEE4-45C0-82B1-4AE2B8AAEF03},"16,258"
POINT (-75.404111135291 40.128200280986),-75.40411114,40.12820028,50,259,WAL MART 3475,650 SOUTH TROOPER ROAD,NORRISTOWN,PA,19403,D,-1,6106316750,"http://maps.google.com/maps?q=40.12820028,-75.40411114",{9A5745B8-98A0-4B13-9DB1-6FB7EACEC132},"16,236"
POINT (-75.441154782999 40.915509800866),-75.44115478,40.9155098,695,"1,273",WACKY WORM TACKLE SHOP,1222 INTERCHANGE ROAD,GILBERT,PA,18331,D,-1,6106816226,"http://maps.google.com/maps?q=40.9155098,-75.44115478",{1E56B6D3-27DC-4F3F-80E8-A7C45A2A1F10},"16,507"
POINT (-75.774254008802 40.514209125936),-75.77425401,40.51420913,"5,598",,NOBLE STREET NOTARY,204 NOBLE STREET,KUTZTOWN,PA,19530-1718,D,-1,6106837920,"http://maps.google.com/maps?q=40.51420913,-75.77425401",{82FC603A-8DA7-44AB-B1C5-2D91E4ECC0D5},"21,423"
POINT (-75.296835360717 40.749673245271),-75.29683536,40.74967325,439,962,MIKES BAIT AND SPORT SHOP,328 E LAWN RD,NAZARETH,PA,18064,D,-1,6107592905,"http://maps.google.com/maps?q=40.74967325,-75.29683536",{08486F89-9863-4910-A4CA-857439B9FACF},"16,435"
POINT (-75.605384839836 40.752673301543),-75.60538484,40.7526733,,,A F BOYER HARDWARE,130 MAIN ST,SLATINGTON,,18080,D,-1,6107673162,"http://maps.google.com/maps?q=40.7526733,-75.60538484",{D149EE94-962B-48F1-87C5-77FDC2A08363},"21,329"
POINT (-75.398796654459 40.084064065888),-75.39879665,40.08406407,50,"1,671",WAL MART 4687,275 NORTH GULPH ROAD,KING OF PRUSSIA,PA,19406,D,-1,6107680530,"http://maps.google.com/maps?q=40.08406407,-75.39879665",{D2FCE896-0BD0-44AE-9627-89AFB3A4BE30},"16,694"
POINT (-75.45581573939 40.598121063903),-75.45581574,40.59812106,946,"1,730",ARCHERY THE GLENN,7 AUBURN STREET,ALLENTOWN,PA,18103,D,-1,6107917665,"http://maps.google.com/maps?q=40.59812106,-75.45581574",{BA418211-20CC-4917-9A43-46105DDEDC48},"16,619"
POINT (-75.520908198477 40.810711300664),-75.5209082,40.8107113,,,BLUE MOUNTAIN RESORT,1660 BLUE MOUNTAIN DRIVE,PALMERTON,PA,18071,F,-1,6108267700,"http://maps.google.com/maps?q=40.8107113,-75.5209082",{13B051DF-0DA6-49B5-A32E-D9B904E77056},"20,709"
POINT (-75.612684227339 40.101165188316),-75.61268423,40.10116519,755,788,HALLMANS GENERAL STORE,1600 PIKELAND RD,CHESTER SPRINGS,PA,19425,D,-1,6108277721,"http://maps.google.com/maps?q=40.10116519,-75.61268423",{55394B3E-B43C-4C7A-81A6-BC90154ECAB4},"16,560"
POINT (-75.93503905527 39.981732880875),-75.93503906,39.98173288,50,109,WAL MART 2945,100 COMMONS DRIVE,PARKESBURG,PA,19365,D,-1,6108570500,"http://maps.google.com/maps?q=39.98173288,-75.93503906",{F60AB59E-14E5-4B24-BE34-45934E6A0EAA},"16,239"
POINT (-75.344153254129 40.67581377531),-75.34415325,40.67581378,50,111,WAL MART 3563,3926 LINDEN STREET,BETHLEHEM,PA,18020,D,-1,6108671300,"http://maps.google.com/maps?q=40.67581378,-75.34415325",{3383A0E6-1929-4E11-A56D-4B974B11F52E},"16,169"
POINT (-75.351403674466 40.634315083157),-75.35140367,40.63431508,,,AAA EAST CENTRAL BETHLEHEM,1520 STEFKO BLVD,BETHLEHEM,PA,18017-6229,F,-1,6108677502,"http://maps.google.com/maps?q=40.63431508,-75.35140367",{AF997F5D-6B34-4ECF-9F65-4604BCC485AC},"20,702"
POINT (-75.391766970849 39.91921737633),-75.39176697,39.91921738,224,700,DELAWARE COUNTY TREASURE,201 W FRONT ST,MEDIA,PA,19063,D,-1,6108914272,"http://maps.google.com/maps?q=39.91921738,-75.39176697",{AA475A56-4CDE-4432-9EA1-B2085BA2872A},"16,358"
POINT (-75.862478564358 40.155367585943),-75.86247856,40.15536759,50,93,WAL MART 3501,100 CROSSING BLVD,ELVERSON,PA,19520,D,-1,6109132000,"http://maps.google.com/maps?q=40.15536759,-75.86247856",{0F86A29A-B986-452F-BDD9-733AD9CE72A5},"16,192"
POINT (-75.921861730351 40.435574898041),-75.92186173,40.4355749,885,"1,661",PGC-SOUTHEAST REGIONAL HDQ,448 SNYDER ROAD,READING,PA,19605,D,-1,6109263136,"http://maps.google.com/maps?q=40.4355749,-75.92186173",{20D9DFDF-88E5-46DE-A1D9-B56B164C2DE1},"16,585"
POINT (-76.003460043775 40.557554269887),-76.00346004,40.55755427,263,639,CABELAS PA,100 CABELA DRIVE,HAMBURG,PA,19526,D,-1,6109297000,"http://maps.google.com/maps?q=40.55755427,-76.00346004",{E6E8DE2B-40F5-4EF6-8BAC-CFB3588BD00D},"16,374"
POINT (-75.986367812339 39.772298476736),-75.98636781,39.77229848,169,644,CAMERONS  HARDWARE & SUPPLY,2195 BALTIMORE PIKE,OXFORD,PA,19363,D,-1,6109322416,"http://maps.google.com/maps?q=39.77229848,-75.98636781",{66AF2908-80FC-473A-B464-E338CF158881},"16,334"
POINT (-75.919326677433 40.416199181003),-75.91932668,40.41619918,50,241,WAL MART 2614,5370 ALLENTOWN PIKE,TEMPLE,PA,19560,D,-1,6109390601,"http://maps.google.com/maps?q=40.41619918,-75.91932668",{E790C83E-64E8-49A8-9940-E0E573132119},"16,290"
POINT (-77.953073904326 40.239233034338),-77.9530739,40.23923303,"1,184","2,015",WHITSELS NOTARY TAG SVC,9187 PRICE RD STE 1,THREE SPRINGS,PA,17264,F,-1,6133215847,"http://maps.google.com/maps?q=40.23923303,-77.9530739",{4D9D95CD-EFA8-499E-A879-EFAAC6132E12},"16,940"
POINT (-80.238915000856 42.041410000852),-80.238915,42.04141,"1,239","2,083",FISHUSA INC,6960 W RIDGE RD,FAIRVIEW,PA,16415,F,-1,6242019572,"http://maps.google.com/maps?q=42.04141,-80.238915",{54EFA9CD-523C-43F0-BCF8-7BEB17191127},"16,844"
POINT (-77.004083069503 41.24401807952),-77.00408307,41.24401808,,"5,669",Barrs Ace Hardware,511 Market Street,Williamsport,PA,17701,G,-1,6247557688,"https://www.google.com/maps/dir//41.24401808,-77.00408307/",{9EF85E6F-C150-4323-8B4C-ECE097AA902D},"23,655"
POINT (-76.132370301968 40.228471725972),-76.1323703,40.22847173,227,703,DENVER SUPPLY CO INC,25 MAIN ST,DENVER,PA,17517,F,-1,6449783690,"http://maps.google.com/maps?q=40.22847173,-76.1323703",{27EDD66B-19B6-45AF-93B9-A24054224D60},"16,841"
POINT (-79.525005626732 40.146268242163),-79.52500563,40.14626824,343,874,JACK CARUSO AND SONS SUNOCO,291 E MAIN ST,MOUNT PLEASANT,PA,15666,F,-1,6687842626,"http://maps.google.com/maps?q=40.14626824,-79.52500563",{53237EBC-E903-4D20-89FC-ACEB01CC5EFB},"16,854"
POINT (-76.854662862121 40.296221959198),-76.85466286,40.29622196,885,"1,675",PA GAME LICENSE DIVISION,2001 ELMERTON AVE,HARRISBURG,PA,17110,D,-1,7053092375,"http://maps.google.com/maps?q=40.29622196,-76.85466286",{C51C80B3-C198-4268-BEB9-FC95A8A7E46C},"16,874"
POINT (-78.739618838875 41.18101117121),-78.73961884,41.18101117,675,"1,252",TREASURE LAKE PROPERTY,13 TREASURE LAKE,DU BOIS,PA,15801,F,-1,7060862969,"http://maps.google.com/maps?q=41.18101117,-78.73961884",{2E8AE100-CDFA-4282-AD7B-D97FA473929A},"16,936"
POINT (-80.000421446755 42.089258309011),-80.00042145,42.08925831,,"5,580",HAMMAN NOTARY SERVICE,8215 WATTSBURG ROAD,ERIE,PA,16509,D,-1,7095145615,"http://maps.google.com/maps?q=42.08925831,-80.00042145",{5FA46C78-7F92-48D7-9ADF-3DEFCB49206C},"21,380"
POINT (-75.667783305284 40.840046224673),-75.66778331,40.84004622,425,969,MARZEN FEED STORE,75 HARRITY RD,LEHIGHTON,PA,18235,F,-1,7130780950,"http://maps.google.com/maps?q=40.84004622,-75.66778331",{13590B2E-DE42-487F-9CD7-1E47D30A5117},"16,870"
POINT (-76.390305762285 40.347252358113),-76.39030576,40.34725236,50,165,WAL MART 2023,1355 E LEHMAN STREET,LEBANON,PA,17046,D,-1,7172281221,"http://maps.google.com/maps?q=40.34725236,-76.39030576",{E62A9571-A564-493A-A288-542C8359B4B9},"16,220"
POINT (-76.425362108412 40.336608042148),-76.42536211,40.33660804,"1,072","1,874",DUNHAM'S SPORTS 160,829 E WALNUT ST ROUTE 422,LEBANON,PA,17042,D,-1,7172281683,"http://maps.google.com/maps?q=40.33660804,-76.42536211",{86074713-437F-43ED-A515-367E12FFBEAB},"16,647"
POINT (-76.668720781785 39.767693647834),-76.66872078,39.76769365,50,105,WAL MART 2519,698 SHREWSBURY COMMONS,SHREWSBURY,PA,17361,D,-1,7172356363,"http://maps.google.com/maps?q=39.76769365,-76.66872078",{76738805-E755-422E-8B46-0A64CF0E1791},"16,256"
POINT (-77.594260688281 40.591747010705),-77.59426069,40.59174701,217,693,DAN PIERCE OUTDOOR SHOP,842 W 4TH ST,LEWISTOWN,PA,17044,D,-1,7172420061,"http://maps.google.com/maps?q=40.59174701,-77.59426069",{0B8FA58E-07E2-433D-95F7-F8F4591E70FC},"16,356"
POINT (-77.572068102936 40.63185348026),-77.5720681,40.63185348,"1,072","5,436",DUNHAMS SPORTS 209,224 N LOGAN BLVD SUITE 750,BURNHAM,PA,17009,D,-1,7172420647,"http://maps.google.com/maps?q=40.63185348,-77.5720681",{169D98FD-14C7-4A0B-93C1-CAC4D0683CF4},"18,073"
POINT (-77.613198166211 40.582924961068),-77.61319817,40.58292496,50,125,WAL MART 1607,10180 US HWY 522 SOUTH,LEWISTOWN,PA,17044,D,-1,7172426201,"http://maps.google.com/maps?q=40.58292496,-77.61319817",{E5DE21FB-6397-498B-BDC4-D3533C04B815},"16,224"
POINT (-77.576771650323 40.597438714992),-77.57677165,40.59743871,436,978,MIFFLIN COUNTY TREASURER,20 N WAYNE ST,LEWISTOWN,PA,17044,D,-1,7172488439,"http://maps.google.com/maps?q=40.59743871,-77.57677165",{69BEA5DC-5EA6-4425-8581-3F0B4109334A},"16,433"
POINT (-77.173182907868 40.200183012063),-77.17318291,40.20018301,"1,072","1,870",DUNHAM'S SPORTS 117,800 E HIGH ST SUITE 470,CARLISLE,PA,17013,D,-1,7172497667,"http://maps.google.com/maps?q=40.20018301,-77.17318291",{83FD8E3A-24CD-4ABB-B76F-EAA4C3CE1ABB},"16,640"
POINT (-77.191893914226 40.190940662789),-77.19189391,40.19094066,50,233,WAL MART 2574,60 NOBLE BLVD,CARLISLE,PA,17013,D,-1,7172581250,"http://maps.google.com/maps?q=40.19094066,-77.19189391",{EBFB48F8-3559-4A33-90BF-5CC8694F7055},"16,174"
POINT (-77.659887590165 39.937348316954),-77.65988759,39.93734832,273,784,FRANKLIN COUNTY TREASURE,"272 NORTH SECOND STREET, SUITE 300",CHAMBERSBURG,PA,17201,D,-1,7172613120,"http://maps.google.com/maps?q=39.93734832,-77.65988759",{57EAD5D4-DC69-4E11-8D35-66743F06C147},"16,376"
POINT (-77.641716378766 39.960119774816),-77.64171638,39.96011977,"1,102","1,916",FRANKLIN HARDWARE & PET CENTER,1975 PHILADELPHIA AVE,CHAMBERSBURG,PA,17201,D,-1,7172632624,"http://maps.google.com/maps?q=39.96011977,-77.64171638",{70F2D0D3-4E1B-42CD-858F-15C1412CFAF9},"16,661"
POINT (-77.606448809071 39.923436846291),-77.60644881,39.92343685,50,149,WAL MART 1850,1730 LINCOLN WAY EAST,CHAMBERSBURG,PA,17201,D,-1,7172642300,"http://maps.google.com/maps?q=39.92343685,-77.60644881",{AAC0F910-8065-4F04-ACBA-7116CDAB965B},"16,176"
POINT (-76.399224558921 40.352801289699),-76.39922456,40.35280129,191,673,COBLES BAIT SHOP,777 N 8TH AVE,LEBANON,PA,17046,D,-1,7172721171,"http://maps.google.com/maps?q=40.35280129,-76.39922456",{454F27D0-52B8-4FD7-9B2F-1C5EBE5C8702},"16,345"
POINT (-76.407429620707 40.312988090277),-76.40742962,40.31298809,911,"1,693",SHYDAS OUTDOOR CENTER,1635 S LINCOLN AVE,LEBANON,PA,17042,G,-1,7172736572,"http://maps.google.com/maps?q=40.31298809,-76.40742962",{40FE06E1-D88A-419F-B22B-A1EF2FA5AA69},"16,598"
POINT (-76.42376278022 40.333404964104),-76.42376278,40.33340496,395,934,LEBANON COUNTY TREASURER,400 S 8TH ST  ROOM 103,LEBANON,PA,17042,D,-1,7172742801,"http://maps.google.com/maps?q=40.33340496,-76.42376278",{EEA9AFEA-33AE-40B2-A688-25EA28AC5196},"16,418"
POINT (-76.226085200641 39.870147287069),-76.2260852,39.87014729,462,"1,005",MUSSERS INC,35 FRIENDLY DR,QUARRYVILLE,PA,17566,D,-1,7172844147,"http://maps.google.com/maps?q=39.87014729,-76.2260852",{055518EA-6659-4BAC-8851-7193CD19DC8A},"15,957"
POINT (-76.306294600058 40.040863343775),-76.3062946,40.04086334,387,923,LANCASTER COUNTY TREASURER,"150 N. QUEEN ST., SUITE 122",LANCASTER,PA,17608,D,-1,7172998222,"http://maps.google.com/maps?q=40.04086334,-76.3062946",{B9401B4B-6DE2-496B-83C3-48337A400CE0},"15,948"
POINT (-76.931900391135 40.225443444085),-76.93190039,40.22544344,"1,324","2,193",SPORTSMANS WAREHOUSE 607,3500 CAPITAL CITY MALL DR,CAMP HILL,PA,17011,D,-1,7173072055,"http://maps.google.com/maps?q=40.22544344,-76.93190039",{1F0C7CA2-FEDB-4B12-B409-F62EA647E71C},"16,719"
POINT (-76.172446844433 40.19461510204),-76.17244684,40.1946151,"1,080","1,883",MUSSERS OUTDOORS,438 N READING ROAD,EPHRATA,PA,17522,D,-1,7173146110,"http://maps.google.com/maps?q=40.1946151,-76.17244684",{54F4231C-968A-48C4-9892-1F5C8DE91A6E},"16,656"
POINT (-77.203044241012 39.843085898062),-77.20304424,39.8430859,50,119,WAL MART 1537,1270 YORK ROAD,GETTYSBURG,PA,17325,D,-1,7173342000,"http://maps.google.com/maps?q=39.8430859,-77.20304424",{343D88EF-525B-46A4-A4F5-49DDF921D88F},"16,197"
POINT (-77.166010840386 39.852035920631),-77.16601084,39.85203592,,"5,532",GETTYSBURG TRADING POST,2222 YORK RD,GETTYSBURG,PA,17325,D,-1,7173343979,"http://maps.google.com/maps?q=39.85203592,-77.16601084",{96D6775C-19F5-4659-B830-D441B6ADA816},"18,154"
POINT (-77.235016192865 39.827062020784),-77.23501619,39.82706202,782,"1,094",REDDING HARDWARE,279 S FRANKLIN ST,GETTYSBURG,PA,17325,D,-1,7173345211,"http://maps.google.com/maps?q=39.82706202,-77.23501619",{E9DA944C-C7A7-4C48-8D3B-8868F46B65A8},"16,567"
POINT (-77.231146726728 39.829299370787),-77.23114673,39.82929937,85,531,ADAMS COUNTY TREASURER,117 BALTIMORE STREET,GETTYSBURG,PA,17325,D,-1,7173379833,"http://maps.google.com/maps?q=39.82929937,-77.23114673",{2F582D61-A32D-4BC6-A674-DCAA461AEA80},"16,305"
POINT (-77.738597527998 40.132264229776),-77.73859753,40.13226423,566,"1,133",SCHOENS ARCHERY,17166 MAIN STREET,SPRING RUN,PA,17262,D,-1,7173497386,"http://maps.google.com/maps?q=40.13226423,-77.73859753",{71F1A4CF-19CC-4617-B6EF-28D780431187},"16,475"
POINT (-76.030798568038 40.121542954967),-76.03079857,40.12154295,285,815,GOODS STORE INC,1338 MAIN ST,EAST EARL,PA,17519,D,-1,7173544026,"http://maps.google.com/maps?q=40.12154295,-76.03079857",{D42E80C9-5FBD-4528-BDF3-AC46D588601C},"16,383"
POINT (-76.040307998889 40.119713001191),-76.040308,40.119713,659,"1,224",THE SPORTSMANS SHOP,1214 MAIN ST,EAST EARL,PA,17519,D,-1,7173544311,"http://maps.google.com/maps?q=40.119713,-76.040308",{58565075-F684-487C-9F65-4E2BDE089CB3},"16,496"
POINT (-76.119965656652 40.092293959791),-76.11996566,40.09229396,341,873,J B ZIMMERMAN AND SONS,880 E. MAIN ST,NEW HOLLAND,PA,17557,D,-1,7173544955,"http://maps.google.com/maps?q=40.09229396,-76.11996566",{5990400B-2A2C-432E-92C1-4B30DFD629D8},"16,399"
POINT (-76.169871627839 39.894095741327),-76.16987163,39.89409574,754,816,GOODS STORE INC,333 WEST 4TH STREET,QUARRYVILLE,PA,17566,D,-1,7173550571,"http://maps.google.com/maps?q=39.89409574,-76.16987163",{C457BBB2-8265-436F-8AEC-C3F317F42B54},"15,987"
POINT (-76.789885470052 40.55658250797),-76.78988547,40.55658251,50,"1,495",WAL MART 3412,200 KOCHER LANE,ELIZABETHVILLE,PA,17023,D,-1,7173623696,"http://maps.google.com/maps?q=40.55658251,-76.78988547",{E7459ACC-C5C6-4121-9633-4553245D7BCE},"15,898"
POINT (-77.909861999872 39.917972998864),-77.909862,39.917973,"1,245","2,092",KEYSTONE OUTDOORS,186 PATH VALLEY RD,FORT LOUDON,PA,17224,D,-1,7173692970,"http://maps.google.com/maps?q=39.917973,-77.909862",{AED272D8-2F1B-438E-92B2-0DDA80B7E2D5},"16,750"
POINT (-77.69565393415 39.866950577333),-77.69565393,39.86695058,"1,267","2,116",MOUNTAIN VIEW FARM & GARDEN SUPPLY,4923 MOLLY PITCHER HWY,CHAMBERSBURG,PA,17202,D,-1,7173754010,"http://maps.google.com/maps?q=39.86695058,-77.69565393",{97DC2AFB-69B0-4B90-8B5B-5DC068ACE164},"16,755"
POINT (-76.242887234019 40.032653016883),-76.24288723,40.03265302,50,207,WAL MART 2334,2034 LINCOLN HWY EAST,LANCASTER,PA,17602,D,-1,7173901738,"http://maps.google.com/maps?q=40.03265302,-76.24288723",{F31CB902-4D90-45BF-8F98-CC5543A405FB},"16,217"
POINT (-76.226639729767 40.039978002621),-76.22663973,40.039978,"1,268","2,117",LANCASTER ARCHERY SUPPLY,2195 OLD PHILADELPHIA PIKE # A,LANCASTER,PA,17602,G,-1,7173947229,"http://maps.google.com/maps?q=40.039978,-76.22663973",{8540C9D6-959A-43C7-ACE8-3167C16D1EDE},"16,759"
